"","Site","Buffer_m","Year","Class","Pixels"
"26618","MIKEL",2000,2016,"Herbaceous Wetlands",6
"26619","MIKEL",2000,2016,"Triticale",3
"26620","MIKEL",2000,2016,"Dbl Crop Oats/Corn",1
"26621","MIKEL",2000,2017,"Corn",1909
"26622","MIKEL",2000,2017,"Sorghum",1
"26623","MIKEL",2000,2017,"Soybeans",1253
"26624","MIKEL",2000,2017,"Barley",7
"26625","MIKEL",2000,2017,"Spring Wheat",1
"26626","MIKEL",2000,2017,"Winter Wheat",305
"26627","MIKEL",2000,2017,"Rye",2
"26628","MIKEL",2000,2017,"Oats",15
"26629","MIKEL",2000,2017,"Alfalfa",2142
"26630","MIKEL",2000,2017,"Other Hay/Non Alfalfa",30
"26631","MIKEL",2000,2017,"Dry Beans",11
"26632","MIKEL",2000,2017,"Clover/Wildflowers",1
"26633","MIKEL",2000,2017,"Shrubland",4
"26634","MIKEL",2000,2017,"Barren",2
"26635","MIKEL",2000,2017,"Grapes",1
"26636","MIKEL",2000,2017,"Open Water",260
"26637","MIKEL",2000,2017,"Developed/Open Space",652
"26638","MIKEL",2000,2017,"Developed/Low Intensity",240
"26639","MIKEL",2000,2017,"Developed/Med Intensity",26
"26640","MIKEL",2000,2017,"Developed/High Intensity",10
"26641","MIKEL",2000,2017,"Deciduous Forest",3715
"26642","MIKEL",2000,2017,"Evergreen Forest",84
"26643","MIKEL",2000,2017,"Mixed Forest",28
"26644","MIKEL",2000,2017,"Grassland/Pasture",2348
"26645","MIKEL",2000,2017,"Woody Wetlands",905
"26646","MIKEL",2000,2017,"Herbaceous Wetlands",5
"26647","MIKEL",5000,2008,"Corn",10798
"26648","MIKEL",5000,2008,"Soybeans",4520
"26649","MIKEL",5000,2008,"Winter Wheat",2609
"26650","MIKEL",5000,2008,"Rye",1
"26651","MIKEL",5000,2008,"Oats",7
"26652","MIKEL",5000,2008,"Alfalfa",3410
"26653","MIKEL",5000,2008,"Other Hay/Non Alfalfa",7
"26654","MIKEL",5000,2008,"Dry Beans",41
"26655","MIKEL",5000,2008,"Potatoes",122
"26656","MIKEL",5000,2008,"Cucumbers",4
"26657","MIKEL",5000,2008,"Tomatoes",3
"26658","MIKEL",5000,2008,"Fallow/Idle Cropland",45
"26659","MIKEL",5000,2008,"Apples",2
"26660","MIKEL",5000,2008,"Open Water",9865
"26661","MIKEL",5000,2008,"Developed/Open Space",6596
"26662","MIKEL",5000,2008,"Developed/Low Intensity",1724
"26663","MIKEL",5000,2008,"Developed/Med Intensity",170
"26664","MIKEL",5000,2008,"Developed/High Intensity",29
"26665","MIKEL",5000,2008,"Barren",8
"26666","MIKEL",5000,2008,"Deciduous Forest",19173
"26667","MIKEL",5000,2008,"Evergreen Forest",1393
"26668","MIKEL",5000,2008,"Mixed Forest",46
"26669","MIKEL",5000,2008,"Shrubland",1
"26670","MIKEL",5000,2008,"Grassland/Pasture",15864
"26671","MIKEL",5000,2008,"Woody Wetlands",10755
"26672","MIKEL",5000,2008,"Herbaceous Wetlands",51
"26673","MIKEL",5000,2008,"Blueberries",1
"26674","MIKEL",5000,2009,"Corn",12079
"26675","MIKEL",5000,2009,"Soybeans",5251
"26676","MIKEL",5000,2009,"Winter Wheat",2369
"26677","MIKEL",5000,2009,"Rye",1
"26678","MIKEL",5000,2009,"Oats",15
"26679","MIKEL",5000,2009,"Alfalfa",4093
"26680","MIKEL",5000,2009,"Other Hay/Non Alfalfa",105
"26681","MIKEL",5000,2009,"Dry Beans",46
"26682","MIKEL",5000,2009,"Potatoes",5
"26683","MIKEL",5000,2009,"Other Crops",2
"26684","MIKEL",5000,2009,"Cucumbers",17
"26685","MIKEL",5000,2009,"Peas",2
"26686","MIKEL",5000,2009,"Herbs",3
"26687","MIKEL",5000,2009,"Sod/Grass Seed",2
"26688","MIKEL",5000,2009,"Fallow/Idle Cropland",66
"26689","MIKEL",5000,2009,"Cherries",33
"26690","MIKEL",5000,2009,"Apples",10
"26691","MIKEL",5000,2009,"Grapes",85
"26692","MIKEL",5000,2009,"Christmas Trees",1
"26693","MIKEL",5000,2009,"Open Water",9861
"26694","MIKEL",5000,2009,"Developed/Open Space",6522
"26695","MIKEL",5000,2009,"Developed/Low Intensity",1821
"26696","MIKEL",5000,2009,"Developed/Med Intensity",132
"26697","MIKEL",5000,2009,"Developed/High Intensity",18
"26698","MIKEL",5000,2009,"Barren",23
"26699","MIKEL",5000,2009,"Deciduous Forest",22235
"26700","MIKEL",5000,2009,"Evergreen Forest",421
"26701","MIKEL",5000,2009,"Mixed Forest",62
"26702","MIKEL",5000,2009,"Shrubland",87
"26703","MIKEL",5000,2009,"Grassland/Pasture",13271
"26704","MIKEL",5000,2009,"Woody Wetlands",8535
"26705","MIKEL",5000,2009,"Herbaceous Wetlands",67
"26706","MIKEL",5000,2009,"Blueberries",5
"26707","MIKEL",5000,2010,"Corn",12883
"26708","MIKEL",5000,2010,"Sorghum",1
"26709","MIKEL",5000,2010,"Soybeans",4433
"26710","MIKEL",5000,2010,"Sweet Corn",4
"26711","MIKEL",5000,2010,"Pop or Orn Corn",1
"26712","MIKEL",5000,2010,"Spring Wheat",2
"26713","MIKEL",5000,2010,"Winter Wheat",1873
"26714","MIKEL",5000,2010,"Rye",20
"26715","MIKEL",5000,2010,"Oats",128
"26716","MIKEL",5000,2010,"Alfalfa",9883
"26717","MIKEL",5000,2010,"Other Hay/Non Alfalfa",1156
"26718","MIKEL",5000,2010,"Dry Beans",122
"26719","MIKEL",5000,2010,"Potatoes",16
"26720","MIKEL",5000,2010,"Clover/Wildflowers",2
"26721","MIKEL",5000,2010,"Sod/Grass Seed",5
"26722","MIKEL",5000,2010,"Fallow/Idle Cropland",42
"26723","MIKEL",5000,2010,"Shrubland",15
"26724","MIKEL",5000,2010,"Barren",4
"26725","MIKEL",5000,2010,"Cherries",8
"26726","MIKEL",5000,2010,"Apples",18
"26727","MIKEL",5000,2010,"Grapes",10
"26728","MIKEL",5000,2010,"Open Water",9758
"26729","MIKEL",5000,2010,"Developed/Open Space",6347
"26730","MIKEL",5000,2010,"Developed/Low Intensity",1650
"26731","MIKEL",5000,2010,"Developed/Med Intensity",123
"26732","MIKEL",5000,2010,"Developed/High Intensity",26
"26733","MIKEL",5000,2010,"Deciduous Forest",18514
"26734","MIKEL",5000,2010,"Evergreen Forest",1056
"26735","MIKEL",5000,2010,"Mixed Forest",139
"26736","MIKEL",5000,2010,"Grassland/Pasture",7353
"26737","MIKEL",5000,2010,"Woody Wetlands",11582
"26738","MIKEL",5000,2010,"Herbaceous Wetlands",63
"26739","MIKEL",5000,2010,"Squash",2
"26740","MIKEL",5000,2010,"Blueberries",2
"26741","MIKEL",5000,2010,"Radishes",4
"26742","MIKEL",5000,2011,"Corn",9827
"26743","MIKEL",5000,2011,"Soybeans",4280
"26744","MIKEL",5000,2011,"Pop or Orn Corn",1
"26745","MIKEL",5000,2011,"Winter Wheat",2173
"26746","MIKEL",5000,2011,"Rye",16
"26747","MIKEL",5000,2011,"Oats",35
"26748","MIKEL",5000,2011,"Alfalfa",6749
"26749","MIKEL",5000,2011,"Other Hay/Non Alfalfa",832
"26750","MIKEL",5000,2011,"Dry Beans",11
"26751","MIKEL",5000,2011,"Potatoes",9
"26752","MIKEL",5000,2011,"Clover/Wildflowers",27
"26753","MIKEL",5000,2011,"Sod/Grass Seed",122
"26754","MIKEL",5000,2011,"Fallow/Idle Cropland",138
"26755","MIKEL",5000,2011,"Shrubland",8
"26756","MIKEL",5000,2011,"Barren",27
"26757","MIKEL",5000,2011,"Cherries",3
"26758","MIKEL",5000,2011,"Apples",34
"26759","MIKEL",5000,2011,"Grapes",7
"26760","MIKEL",5000,2011,"Christmas Trees",2
"26761","MIKEL",5000,2011,"Open Water",9852
"26762","MIKEL",5000,2011,"Developed/Open Space",6742
"26763","MIKEL",5000,2011,"Developed/Low Intensity",1679
"26764","MIKEL",5000,2011,"Developed/Med Intensity",152
"26765","MIKEL",5000,2011,"Developed/High Intensity",30
"26766","MIKEL",5000,2011,"Deciduous Forest",17543
"26767","MIKEL",5000,2011,"Evergreen Forest",1312
"26768","MIKEL",5000,2011,"Mixed Forest",350
"26769","MIKEL",5000,2011,"Grassland/Pasture",13033
"26770","MIKEL",5000,2011,"Woody Wetlands",12117
"26771","MIKEL",5000,2011,"Herbaceous Wetlands",132
"26772","MIKEL",5000,2011,"Squash",2
"26773","MIKEL",5000,2012,"Corn",9267
"26774","MIKEL",5000,2012,"Soybeans",4442
"26775","MIKEL",5000,2012,"Barley",2
"26776","MIKEL",5000,2012,"Winter Wheat",2164
"26777","MIKEL",5000,2012,"Rye",3
"26778","MIKEL",5000,2012,"Oats",58
"26779","MIKEL",5000,2012,"Alfalfa",4576
"26780","MIKEL",5000,2012,"Other Hay/Non Alfalfa",578
"26781","MIKEL",5000,2012,"Dry Beans",5
"26782","MIKEL",5000,2012,"Potatoes",2
"26783","MIKEL",5000,2012,"Onions",3
"26784","MIKEL",5000,2012,"Cucumbers",7
"26785","MIKEL",5000,2012,"Clover/Wildflowers",2
"26786","MIKEL",5000,2012,"Sod/Grass Seed",19
"26787","MIKEL",5000,2012,"Fallow/Idle Cropland",28
"26788","MIKEL",5000,2012,"Shrubland",3
"26789","MIKEL",5000,2012,"Barren",47
"26790","MIKEL",5000,2012,"Cherries",2
"26791","MIKEL",5000,2012,"Apples",2
"26792","MIKEL",5000,2012,"Grapes",19
"26793","MIKEL",5000,2012,"Christmas Trees",7
"26794","MIKEL",5000,2012,"Open Water",9881
"26795","MIKEL",5000,2012,"Developed/Open Space",6599
"26796","MIKEL",5000,2012,"Developed/Low Intensity",1743
"26797","MIKEL",5000,2012,"Developed/Med Intensity",123
"26798","MIKEL",5000,2012,"Developed/High Intensity",26
"26799","MIKEL",5000,2012,"Deciduous Forest",20334
"26800","MIKEL",5000,2012,"Evergreen Forest",1411
"26801","MIKEL",5000,2012,"Mixed Forest",141
"26802","MIKEL",5000,2012,"Grassland/Pasture",15975
"26803","MIKEL",5000,2012,"Woody Wetlands",9688
"26804","MIKEL",5000,2012,"Herbaceous Wetlands",70
"26805","MIKEL",5000,2012,"Triticale",1
"26806","MIKEL",5000,2012,"Peppers",1
"26807","MIKEL",5000,2012,"Radishes",16
"26808","MIKEL",5000,2013,"Background",10179
"26809","MIKEL",5000,2013,"Rice",8
"26810","MIKEL",5000,2013,"Sorghum",4514
"26811","MIKEL",5000,2013,"Tobacco",5
"26812","MIKEL",5000,2013,"Spring Wheat",2443
"26813","MIKEL",5000,2013,"Dbl Crop WinWht/Soybeans",7
"26814","MIKEL",5000,2013,"Rye",9
"26815","MIKEL",5000,2013,"Mustard",5367
"26816","MIKEL",5000,2013,"Alfalfa",487
"26817","MIKEL",5000,2013,"Sugarbeets",80
"26818","MIKEL",5000,2013,"Watermelons",4
"26819","MIKEL",5000,2013,"Onions",2
"26820","MIKEL",5000,2013,"Clover/Wildflowers",11
"26821","MIKEL",5000,2013,"Switchgrass",6
"26822","MIKEL",5000,2013,"Forest",1
"26823","MIKEL",5000,2013,"Shrubland",99
"26824","MIKEL",5000,2013,"Apples",1
"26825","MIKEL",5000,2013,"Aquaculture",9709
"26826","MIKEL",5000,2013,"Perennial Ice/Snow",6676
"26827","MIKEL",5000,2013,"Developed/Open Space",1591
"26828","MIKEL",5000,2013,"Developed/Low Intensity",166
"26829","MIKEL",5000,2013,"Developed/Med Intensity",38
"26830","MIKEL",5000,2013,"Developed/High Intensity",20285
"26831","MIKEL",5000,2013,"Deciduous Forest",943
"26832","MIKEL",5000,2013,"Evergreen Forest",71
"26833","MIKEL",5000,2013,"Mixed Forest",14398
"26834","MIKEL",5000,2013,"Grassland/Pasture",10089
"26835","MIKEL",5000,2013,"Woody Wetlands",50
"26836","MIKEL",5000,2013,"Plums",1
"26837","MIKEL",5000,2013,"Strawberries",5
"26838","MIKEL",5000,2014,"Background",10218
"26839","MIKEL",5000,2014,"Rice",1
"26840","MIKEL",5000,2014,"Sorghum",4260
"26841","MIKEL",5000,2014,"Spring Wheat",2393
"26842","MIKEL",5000,2014,"Dbl Crop WinWht/Soybeans",9
"26843","MIKEL",5000,2014,"Rye",190
"26844","MIKEL",5000,2014,"Mustard",5171
"26845","MIKEL",5000,2014,"Alfalfa",774
"26846","MIKEL",5000,2014,"Dry Beans",4
"26847","MIKEL",5000,2014,"Onions",2
"26848","MIKEL",5000,2014,"Clover/Wildflowers",1
"26849","MIKEL",5000,2014,"Sod/Grass Seed",1
"26850","MIKEL",5000,2014,"Switchgrass",819
"26851","MIKEL",5000,2014,"Forest",3
"26852","MIKEL",5000,2014,"Shrubland",52
"26853","MIKEL",5000,2014,"Aquaculture",9722
"26854","MIKEL",5000,2014,"Perennial Ice/Snow",6646
"26855","MIKEL",5000,2014,"Developed/Open Space",1701
"26856","MIKEL",5000,2014,"Developed/Low Intensity",161
"26857","MIKEL",5000,2014,"Developed/Med Intensity",38
"26858","MIKEL",5000,2014,"Developed/High Intensity",19387
"26859","MIKEL",5000,2014,"Deciduous Forest",947
"26860","MIKEL",5000,2014,"Evergreen Forest",132
"26861","MIKEL",5000,2014,"Mixed Forest",13559
"26862","MIKEL",5000,2014,"Grassland/Pasture",11011
"26863","MIKEL",5000,2014,"Woody Wetlands",42
"26864","MIKEL",5000,2014,"Cauliflower",1
"26865","MIKEL",5000,2015,"Background",9644
"26866","MIKEL",5000,2015,"Sorghum",5718
"26867","MIKEL",5000,2015,"Spring Wheat",1453
"26868","MIKEL",5000,2015,"Rye",11
"26869","MIKEL",5000,2015,"Mustard",6508
"26870","MIKEL",5000,2015,"Alfalfa",132
"26871","MIKEL",5000,2015,"Sugarbeets",6
"26872","MIKEL",5000,2015,"Dry Beans",2
"26873","MIKEL",5000,2015,"Onions",8
"26874","MIKEL",5000,2015,"Peas",1
"26875","MIKEL",5000,2015,"Switchgrass",25
"26876","MIKEL",5000,2015,"Forest",8
"26877","MIKEL",5000,2015,"Shrubland",38
"26878","MIKEL",5000,2015,"Aquaculture",10200
"26879","MIKEL",5000,2015,"Perennial Ice/Snow",6714
"26880","MIKEL",5000,2015,"Developed/Open Space",1679
"26881","MIKEL",5000,2015,"Developed/Low Intensity",197
"26882","MIKEL",5000,2015,"Developed/Med Intensity",41
"26883","MIKEL",5000,2015,"Developed/High Intensity",19939
"26884","MIKEL",5000,2015,"Deciduous Forest",1253
"26885","MIKEL",5000,2015,"Evergreen Forest",121
"26886","MIKEL",5000,2015,"Mixed Forest",11514
"26887","MIKEL",5000,2015,"Grassland/Pasture",11909
"26888","MIKEL",5000,2015,"Woody Wetlands",117
"26889","MIKEL",5000,2015,"Pistachios",6
"26890","MIKEL",5000,2015,"Triticale",1
"26891","MIKEL",5000,2016,"Corn",10335
"26892","MIKEL",5000,2016,"Sorghum",2
"26893","MIKEL",5000,2016,"Soybeans",5743
"26894","MIKEL",5000,2016,"Sweet Corn",2
"26895","MIKEL",5000,2016,"Barley",4
"26896","MIKEL",5000,2016,"Spring Wheat",2
"26897","MIKEL",5000,2016,"Winter Wheat",2116
"26898","MIKEL",5000,2016,"Dbl Crop WinWht/Soybeans",6
"26899","MIKEL",5000,2016,"Rye",39
"26900","MIKEL",5000,2016,"Oats",192
"26901","MIKEL",5000,2016,"Speltz",5
"26902","MIKEL",5000,2016,"Alfalfa",5360
"26903","MIKEL",5000,2016,"Other Hay/Non Alfalfa",113
"26904","MIKEL",5000,2016,"Dry Beans",71
"26905","MIKEL",5000,2016,"Potatoes",2
"26906","MIKEL",5000,2016,"Cucumbers",24
"26907","MIKEL",5000,2016,"Clover/Wildflowers",4
"26908","MIKEL",5000,2016,"Sod/Grass Seed",14
"26909","MIKEL",5000,2016,"Fallow/Idle Cropland",135
"26910","MIKEL",5000,2016,"Barren",22
"26911","MIKEL",5000,2016,"Cherries",4
"26912","MIKEL",5000,2016,"Apples",16
"26913","MIKEL",5000,2016,"Grapes",2
"26914","MIKEL",5000,2016,"Christmas Trees",4
"26915","MIKEL",5000,2016,"Open Water",10086
"26916","MIKEL",5000,2016,"Developed/Open Space",6646
"26917","MIKEL",5000,2016,"Developed/Low Intensity",1704
"26918","MIKEL",5000,2016,"Developed/Med Intensity",200
"26919","MIKEL",5000,2016,"Developed/High Intensity",42
"26920","MIKEL",5000,2016,"Deciduous Forest",26020
"26921","MIKEL",5000,2016,"Evergreen Forest",904
"26922","MIKEL",5000,2016,"Mixed Forest",216
"26923","MIKEL",5000,2016,"Grassland/Pasture",6911
"26924","MIKEL",5000,2016,"Woody Wetlands",10236
"26925","MIKEL",5000,2016,"Herbaceous Wetlands",45
"26926","MIKEL",5000,2016,"Triticale",4
"26927","MIKEL",5000,2016,"Squash",1
"26928","MIKEL",5000,2016,"Dbl Crop Oats/Corn",3
"26929","MIKEL",5000,2016,"Dbl Crop Soybeans/Oats",3
"26930","MIKEL",5000,2016,"Blueberries",7
"26931","MIKEL",5000,2017,"Corn",10522
"26932","MIKEL",5000,2017,"Sorghum",2
"26933","MIKEL",5000,2017,"Soybeans",5813
"26934","MIKEL",5000,2017,"Barley",17
"26935","MIKEL",5000,2017,"Spring Wheat",7
"26936","MIKEL",5000,2017,"Winter Wheat",946
"26937","MIKEL",5000,2017,"Rye",20
"26938","MIKEL",5000,2017,"Oats",108
"26939","MIKEL",5000,2017,"Alfalfa",6253
"26940","MIKEL",5000,2017,"Other Hay/Non Alfalfa",82
"26941","MIKEL",5000,2017,"Dry Beans",54
"26942","MIKEL",5000,2017,"Cucumbers",1
"26943","MIKEL",5000,2017,"Clover/Wildflowers",5
"26944","MIKEL",5000,2017,"Fallow/Idle Cropland",37
"26945","MIKEL",5000,2017,"Shrubland",24
"26946","MIKEL",5000,2017,"Barren",20
"26947","MIKEL",5000,2017,"Apples",34
"26948","MIKEL",5000,2017,"Grapes",1
"26949","MIKEL",5000,2017,"Open Water",10106
"26950","MIKEL",5000,2017,"Developed/Open Space",6625
"26951","MIKEL",5000,2017,"Developed/Low Intensity",1680
"26952","MIKEL",5000,2017,"Developed/Med Intensity",221
"26953","MIKEL",5000,2017,"Developed/High Intensity",44
"26954","MIKEL",5000,2017,"Deciduous Forest",24177
"26955","MIKEL",5000,2017,"Evergreen Forest",725
"26956","MIKEL",5000,2017,"Mixed Forest",163
"26957","MIKEL",5000,2017,"Grassland/Pasture",10468
"26958","MIKEL",5000,2017,"Woody Wetlands",9015
"26959","MIKEL",5000,2017,"Herbaceous Wetlands",69
"26960","MIKEL",5000,2017,"Triticale",1
"26961","MIKEL",5000,2017,"Squash",3
"26962","MIKEL",5000,2017,"Pumpkins",1
"26963","MIKEL",5000,2017,"Blueberries",1
"26964","MIKEL",500,2008,"Corn",334
"26965","MIKEL",500,2008,"Soybeans",125
"26966","MIKEL",500,2008,"Winter Wheat",79
"26967","MIKEL",500,2008,"Alfalfa",11
"26968","MIKEL",500,2008,"Fallow/Idle Cropland",6
"26969","MIKEL",500,2008,"Developed/Open Space",25
"26970","MIKEL",500,2008,"Developed/Low Intensity",16
"26971","MIKEL",500,2008,"Deciduous Forest",92
"26972","MIKEL",500,2008,"Evergreen Forest",10
"26973","MIKEL",500,2008,"Grassland/Pasture",155
"26974","MIKEL",500,2008,"Woody Wetlands",18
"26975","MIKEL",500,2008,"Blueberries",1
"26976","MIKEL",500,2009,"Corn",136
"26977","MIKEL",500,2009,"Soybeans",442
"26978","MIKEL",500,2009,"Alfalfa",17
"26979","MIKEL",500,2009,"Other Hay/Non Alfalfa",1
"26980","MIKEL",500,2009,"Fallow/Idle Cropland",3
"26981","MIKEL",500,2009,"Developed/Open Space",25
"26982","MIKEL",500,2009,"Developed/Low Intensity",16
"26983","MIKEL",500,2009,"Deciduous Forest",91
"26984","MIKEL",500,2009,"Evergreen Forest",3
"26985","MIKEL",500,2009,"Grassland/Pasture",119
"26986","MIKEL",500,2009,"Woody Wetlands",19
"26987","MIKEL",500,2010,"Corn",69
"26988","MIKEL",500,2010,"Soybeans",37
"26989","MIKEL",500,2010,"Winter Wheat",180
"26990","MIKEL",500,2010,"Alfalfa",334
"26991","MIKEL",500,2010,"Other Hay/Non Alfalfa",17
"26992","MIKEL",500,2010,"Sod/Grass Seed",1
"26993","MIKEL",500,2010,"Apples",1
"26994","MIKEL",500,2010,"Developed/Open Space",23
"26995","MIKEL",500,2010,"Developed/Low Intensity",16
"26996","MIKEL",500,2010,"Deciduous Forest",86
"26997","MIKEL",500,2010,"Evergreen Forest",9
"26998","MIKEL",500,2010,"Grassland/Pasture",78
"26999","MIKEL",500,2010,"Woody Wetlands",21
"27000","MIKEL",500,2011,"Corn",362
"27001","MIKEL",500,2011,"Soybeans",20
"27002","MIKEL",500,2011,"Winter Wheat",22
"27003","MIKEL",500,2011,"Alfalfa",139
"27004","MIKEL",500,2011,"Other Hay/Non Alfalfa",5
"27005","MIKEL",500,2011,"Sod/Grass Seed",2
"27006","MIKEL",500,2011,"Apples",1
"27007","MIKEL",500,2011,"Open Water",1
"27008","MIKEL",500,2011,"Developed/Open Space",25
"27009","MIKEL",500,2011,"Developed/Low Intensity",16
"27010","MIKEL",500,2011,"Deciduous Forest",91
"27011","MIKEL",500,2011,"Evergreen Forest",7
"27012","MIKEL",500,2011,"Grassland/Pasture",163
"27013","MIKEL",500,2011,"Woody Wetlands",18
"27014","MIKEL",500,2012,"Corn",74
"27015","MIKEL",500,2012,"Soybeans",308
"27016","MIKEL",500,2012,"Alfalfa",96
"27017","MIKEL",500,2012,"Other Hay/Non Alfalfa",5
"27018","MIKEL",500,2012,"Developed/Open Space",25
"27019","MIKEL",500,2012,"Developed/Low Intensity",16
"27020","MIKEL",500,2012,"Deciduous Forest",98
"27021","MIKEL",500,2012,"Evergreen Forest",14
"27022","MIKEL",500,2012,"Grassland/Pasture",222
"27023","MIKEL",500,2012,"Woody Wetlands",14
"27024","MIKEL",500,2013,"Background",45
"27025","MIKEL",500,2013,"Sorghum",44
"27026","MIKEL",500,2013,"Spring Wheat",279
"27027","MIKEL",500,2013,"Mustard",104
"27028","MIKEL",500,2013,"Alfalfa",7
"27029","MIKEL",500,2013,"Perennial Ice/Snow",25
"27030","MIKEL",500,2013,"Developed/Open Space",16
"27031","MIKEL",500,2013,"Developed/High Intensity",96
"27032","MIKEL",500,2013,"Deciduous Forest",4
"27033","MIKEL",500,2013,"Mixed Forest",229
"27034","MIKEL",500,2013,"Grassland/Pasture",23
"27035","MIKEL",500,2014,"Background",282
"27036","MIKEL",500,2014,"Sorghum",59
"27037","MIKEL",500,2014,"Rye",3
"27038","MIKEL",500,2014,"Mustard",212
"27039","MIKEL",500,2014,"Alfalfa",1
"27040","MIKEL",500,2014,"Switchgrass",3
"27041","MIKEL",500,2014,"Perennial Ice/Snow",24
"27042","MIKEL",500,2014,"Developed/Open Space",17
"27043","MIKEL",500,2014,"Developed/High Intensity",89
"27044","MIKEL",500,2014,"Deciduous Forest",10
"27045","MIKEL",500,2014,"Mixed Forest",155
"27046","MIKEL",500,2014,"Grassland/Pasture",17
"27047","MIKEL",500,2015,"Background",88
"27048","MIKEL",500,2015,"Sorghum",311
"27049","MIKEL",500,2015,"Mustard",129
"27050","MIKEL",500,2015,"Switchgrass",1
"27051","MIKEL",500,2015,"Perennial Ice/Snow",26
"27052","MIKEL",500,2015,"Developed/Open Space",15
"27053","MIKEL",500,2015,"Developed/High Intensity",104
"27054","MIKEL",500,2015,"Deciduous Forest",6
"27055","MIKEL",500,2015,"Mixed Forest",170
"27056","MIKEL",500,2015,"Grassland/Pasture",22
"27057","MIKEL",500,2016,"Corn",9
"27058","MIKEL",500,2016,"Soybeans",50
"27059","MIKEL",500,2016,"Winter Wheat",368
"27060","MIKEL",500,2016,"Rye",1
"27061","MIKEL",500,2016,"Alfalfa",95
"27062","MIKEL",500,2016,"Developed/Open Space",25
"27063","MIKEL",500,2016,"Developed/Low Intensity",16
"27064","MIKEL",500,2016,"Deciduous Forest",131
"27065","MIKEL",500,2016,"Evergreen Forest",11
"27066","MIKEL",500,2016,"Grassland/Pasture",140
"27067","MIKEL",500,2016,"Woody Wetlands",26
"27068","MIKEL",500,2017,"Corn",240
"27069","MIKEL",500,2017,"Soybeans",69
"27070","MIKEL",500,2017,"Barley",2
"27071","MIKEL",500,2017,"Winter Wheat",5
"27072","MIKEL",500,2017,"Alfalfa",211
"27073","MIKEL",500,2017,"Other Hay/Non Alfalfa",1
"27074","MIKEL",500,2017,"Shrubland",2
"27075","MIKEL",500,2017,"Developed/Open Space",23
"27076","MIKEL",500,2017,"Developed/Low Intensity",18
"27077","MIKEL",500,2017,"Deciduous Forest",131
"27078","MIKEL",500,2017,"Evergreen Forest",1
"27079","MIKEL",500,2017,"Mixed Forest",4
"27080","MIKEL",500,2017,"Grassland/Pasture",158
"27081","MIKEL",500,2017,"Woody Wetlands",7
"27082","MIMON",10000,2008,"Corn",57292
"27083","MIMON",10000,2008,"Soybeans",79472
"27084","MIMON",10000,2008,"Sweet Corn",28
"27085","MIMON",10000,2008,"Winter Wheat",35853
"27086","MIMON",10000,2008,"Rye",1
"27087","MIMON",10000,2008,"Oats",539
"27088","MIMON",10000,2008,"Speltz",22
"27089","MIMON",10000,2008,"Alfalfa",2835
"27090","MIMON",10000,2008,"Other Hay/Non Alfalfa",8
"27091","MIMON",10000,2008,"Sugarbeets",35
"27092","MIMON",10000,2008,"Dry Beans",35
"27093","MIMON",10000,2008,"Potatoes",99
"27094","MIMON",10000,2008,"Onions",1
"27095","MIMON",10000,2008,"Cucumbers",2
"27096","MIMON",10000,2008,"Tomatoes",512
"27097","MIMON",10000,2008,"Clover/Wildflowers",1
"27098","MIMON",10000,2008,"Sod/Grass Seed",86
"27099","MIMON",10000,2008,"Fallow/Idle Cropland",15
"27100","MIMON",10000,2008,"Apples",8
"27101","MIMON",10000,2008,"Christmas Trees",1
